City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1340,Bang Lamung,TH,13.047,100.9289,84.09,77,100,5.93,overcast clouds
1341,Bedford,GB,52.1346,-0.4663,58.23,65,100,12.75,overcast clouds
1342,Prince Rupert,CA,54.3161,-130.3201,44.29,90,100,6.91,light rain
1343,Kyshtovka,RU,56.555,76.6271,48.31,49,100,7.7,overcast clouds
1344,Mae Hong Son,TH,19.3003,97.9685,74.17,98,99,0.83,overcast clouds
1345,Kuandian,CN,40.7286,124.7847,50.88,74,100,3.44,overcast clouds
1346,Kenai,US,60.5544,-151.2583,50.02,30,0,23.02,clear sky
1347,Gilgit,PK,35.9221,74.3087,70.88,52,40,2.1,scattered clouds
1348,Mossendjo,CG,-2.9506,12.7261,71.74,98,85,1.01,overcast clouds
1349,Vestnes,NO,62.6264,7.0884,49.84,71,75,13.8,broken clouds
1350,Ylivieska,FI,64.0833,24.55,53.89,66,100,11.14,overcast clouds
1351,Mangrol,IN,21.1167,70.1167,82.4,81,44,17.74,scattered clouds
1352,Ambanja,MG,-13.6833,48.45,72.52,94,24,3.15,few clouds
1353,Rongcheng,CN,30.634,117.8517,61.66,96,100,2.21,overcast clouds
1354,Bozoum,CF,6.3193,16.3799,74.05,67,93,3.69,light rain
1355,Bozovici,RO,44.9389,22.0017,53.33,96,4,2.68,clear sky
1356,Choya,RU,52.0108,86.5467,34.27,68,0,3.74,clear sky
1357,Balvi,LV,57.1313,27.2658,42.55,74,91,4.79,overcast clouds
1358,Korem,ET,12.5058,39.5228,57.79,52,0,2.98,clear sky
1359,Wamba,NG,8.9333,8.6,76.57,78,69,1.45,broken clouds
1360,Cocobeach,GA,1.0002,9.5823,80.17,83,100,4.27,overcast clouds
1361,Mucurapo,TT,10.6667,-61.5333,85.01,64,11,12.12,few clouds
1362,Pampierstad,ZA,-27.7832,24.6877,57.16,40,92,4.54,overcast clouds
1363,Lundazi,ZM,-12.2929,33.1782,60.89,73,4,6.04,clear sky
1364,Burnie,AU,-41.0667,145.9167,51.94,80,100,7.96,overcast clouds
1365,Saint-Ambroise,CA,48.5501,-71.3324,79.34,13,7,10.36,clear sky
1366,Sokolo,ML,14.7328,-6.1219,91.08,7,41,9.15,scattered clouds
1367,Tiarei,PF,-17.5333,-149.3333,84.22,75,11,17.52,few clouds
1368,Katobu,ID,-4.9408,122.5276,74.43,94,100,1.03,overcast clouds
1369,Lazaro Cardenas,MX,17.9583,-102.2,84.74,59,79,11.05,broken clouds
1370,Jand,PK,33.4299,72.0193,86.83,26,16,7.43,few clouds
1371,Kropotkin,RU,45.4375,40.5756,41.18,76,13,6.51,few clouds
1372,Itau De Minas,BR,-20.7394,-46.7522,68.32,58,34,4.5,scattered clouds
1373,Korcula,HR,42.9622,17.1369,63.07,79,94,4.61,overcast clouds
1374,Savinka,RU,50.0785,47.0994,39.54,67,0,11.23,clear sky
1375,Bullhead City,US,35.1478,-114.5683,86.59,8,40,10.0,scattered clouds
1376,Tonk,IN,26.1667,75.7833,87.71,27,2,1.57,clear sky
1377,Homer,US,59.6425,-151.5483,49.89,33,0,25.01,clear sky
1378,Ilhabela,BR,-23.7781,-45.3581,69.01,81,25,7.74,scattered clouds
1379,Kirkenaer,NO,60.4564,12.0582,47.77,93,92,8.57,overcast clouds
1380,Kaohsiung,TW,22.6163,120.3133,81.03,81,75,6.91,broken clouds
1381,Nurota,UZ,40.5614,65.6886,62.1,41,0,6.64,clear sky
1382,Iquique,CL,-20.2208,-70.1431,64.44,75,14,0.65,few clouds
1383,Nioki,CD,-2.7167,17.6833,77.67,78,99,2.75,overcast clouds
1384,Morgan City,US,29.6994,-91.2068,90.0,40,0,9.08,clear sky
1385,Sergeyevka,KZ,53.88,67.4158,52.47,75,100,13.58,overcast clouds
1386,Noyabrsk,RU,63.1994,75.4507,44.76,72,100,10.89,overcast clouds
1387,Ust-Kulom,RU,61.6864,53.6902,42.96,85,96,6.91,overcast clouds
1388,Santa Cruz,BO,-17.8,-63.1667,76.46,69,75,6.91,broken clouds
1389,Staszow,PL,50.5631,21.1659,53.92,68,54,4.0,broken clouds
1390,Dicabisagan,PH,17.0818,122.4157,78.48,83,5,5.5,clear sky
1391,Marsa Matruh,EG,31.3525,27.2453,64.6,77,40,4.61,scattered clouds
1392,Ploemeur,FR,47.7333,-3.4333,59.83,84,100,6.91,overcast clouds
1393,Cape Coast,GH,5.1053,-1.2466,81.54,83,100,9.93,overcast clouds
1394,Gogrial,SS,8.5332,28.1004,84.87,53,100,4.38,overcast clouds
1395,Vestmanna,FO,62.1564,-7.1664,45.52,93,75,8.05,broken clouds
1396,Acarau,BR,-2.8856,-40.12,77.27,85,99,9.66,heavy intensity rain
1397,Shambu,ET,9.5667,37.1,56.52,73,97,1.61,overcast clouds
1398,Damietta,EG,31.4165,31.8133,67.89,75,10,5.84,clear sky
1399,Eureka,US,40.8021,-124.1637,58.19,61,16,8.01,few clouds
1400,Itupiranga,BR,-5.1347,-49.3267,80.92,90,94,0.87,overcast clouds
1401,Kayerkan,RU,69.3497,87.7602,13.06,99,91,5.73,overcast clouds
1402,Houma,US,29.5958,-90.7195,90.0,64,40,13.8,scattered clouds
1403,Union,US,40.6334,-74.2663,75.81,39,100,11.5,overcast clouds
1404,Kamyshin,RU,50.0983,45.416,39.61,70,1,10.96,clear sky
1405,Anchorage,US,61.2181,-149.9003,53.28,29,0,25.32,light rain
1406,Matagami,CA,49.7502,-77.6328,80.71,14,40,14.97,scattered clouds
1407,Mutuipe,BR,-13.2286,-39.5047,68.29,98,30,3.27,scattered clouds
1408,Bolu,TR,40.6667,31.5833,46.94,80,8,2.08,clear sky
1409,Przhevalskoye,RU,55.5093,31.8482,38.77,75,39,3.91,scattered clouds
1410,Salinas,US,36.6777,-121.6555,63.01,46,40,18.41,scattered clouds
1411,Monroe,US,43.1501,-77.6831,71.35,35,75,16.11,broken clouds
1412,Hurricane,US,37.1753,-113.2899,75.54,10,100,18.3,overcast clouds
1413,Champerico,GT,14.3,-91.9167,91.94,69,30,10.69,scattered clouds
1414,Palmas De Monte Alto,BR,-14.2672,-43.1619,74.62,48,23,3.04,few clouds
1415,Lagos,NG,6.5833,3.75,80.92,89,100,3.91,overcast clouds
1416,Reconquista,AR,-29.15,-59.65,61.39,72,3,5.68,clear sky
1417,Mendoza,AR,-32.8908,-68.8272,65.73,42,75,5.75,broken clouds
1418,Sola,VU,-13.8833,167.55,79.47,94,100,6.91,overcast clouds
1419,Qiongshan,CN,20.0058,110.3542,76.98,88,0,4.47,clear sky
1420,Gandai,IN,21.6667,81.1,84.11,58,64,6.58,broken clouds
1421,Samfya,ZM,-11.3649,29.5565,62.64,71,6,5.19,clear sky
1422,Doha,QA,25.2867,51.5333,84.18,31,0,10.36,clear sky
1423,Shawnee,US,39.05,-95.7669,95.95,57,40,24.16,scattered clouds
1424,Quilali,NI,13.567,-86.026,87.78,45,84,4.74,broken clouds
1425,Nanning,CN,22.8167,108.3167,75.65,96,99,4.63,overcast clouds
1426,Kerman,IR,30.2832,57.0788,58.86,18,0,6.91,clear sky
1427,San Javier,ES,37.8063,-0.8374,67.21,64,0,3.44,clear sky
1428,Kimbe,PG,-5.5502,150.1429,80.53,86,95,0.78,overcast clouds
1429,Ozernovskiy,RU,51.5,156.5167,35.76,99,99,6.53,light rain
1430,Krasnovishersk,RU,60.4078,57.082,49.12,73,98,5.75,overcast clouds
1431,Kempele,FI,64.9131,25.5034,55.42,50,100,8.05,overcast clouds
1432,San Fernando,PH,15.0286,120.6898,80.33,79,49,1.92,scattered clouds
1433,Huacho,PE,-11.1067,-77.605,67.78,76,6,9.51,clear sky
1434,Tabou,CI,4.423,-7.3528,80.24,83,91,6.55,overcast clouds
1435,Voi,KE,-3.3945,38.563,71.65,87,32,7.25,scattered clouds
1436,Xining,CN,36.6167,101.7667,48.49,76,95,2.37,overcast clouds
1437,Peniche,PT,39.3558,-9.3811,61.29,90,20,10.11,few clouds
1438,Ouadda,CF,8.0777,22.4007,72.34,78,100,5.55,overcast clouds
1439,Khuchni,RU,41.9499,47.9485,46.33,90,99,1.32,overcast clouds
1440,Zatoka,UA,46.0725,30.4654,56.01,62,85,8.9,overcast clouds
1441,Mariakani,KE,-3.8633,39.4736,73.11,93,0,7.87,clear sky
1442,Pochutla,MX,15.7432,-96.4661,91.81,55,63,8.46,broken clouds
1443,Aboso,GH,5.3617,-1.9473,76.55,93,100,3.49,overcast clouds
1444,Cortez,US,37.3489,-108.5859,78.03,13,0,24.16,clear sky
1445,Ngorongoro,TZ,-3.2397,35.4875,53.47,89,51,6.4,broken clouds
1446,Bara,NG,10.3744,10.7288,84.88,57,58,12.21,broken clouds
1447,Puerto Baquerizo Moreno,EC,-0.9,-89.6,79.79,65,20,12.66,few clouds
1448,Kisangani,CD,0.5167,25.2,74.55,88,97,1.03,overcast clouds
1449,Seoul,KR,37.5683,126.9778,60.4,62,0,4.61,clear sky
1450,Severo-Yeniseyskiy,RU,60.3725,93.0408,25.23,94,26,3.85,scattered clouds
1451,Berezniki,RU,59.4152,56.8124,51.39,70,100,4.74,overcast clouds
1452,Amnat Charoen,TH,15.9167,104.75,78.44,82,97,5.55,overcast clouds
1453,Zhangye,CN,38.9342,100.4517,57.79,40,13,5.1,few clouds
1454,Chachapoyas,PE,-6.2317,-77.869,60.76,90,83,1.36,light rain
1455,Santa Rosa,PH,14.3122,121.1114,82.38,75,96,5.73,overcast clouds
1456,Santiago Del Estero,AR,-27.7951,-64.2615,72.05,54,7,6.08,clear sky
1457,Kalmunai,LK,7.4167,81.8167,79.86,82,98,5.88,overcast clouds
1458,Kundla,IN,21.3333,71.3,85.32,51,95,10.58,overcast clouds
1459,Mutata,CO,7.2441,-76.4356,79.88,94,94,2.17,moderate rain
1460,Santa Fe,AR,-31.6333,-60.7,71.01,68,16,1.99,light rain
1461,Kon Tum,VN,14.35,108.0,69.64,97,82,0.89,broken clouds
1462,Butler,US,39.4501,-84.5666,84.79,56,100,9.22,overcast clouds
1463,Kaoma,ZM,-14.7833,24.8,60.87,60,4,3.76,clear sky
1464,Zaykovo,RU,57.5613,62.7568,59.0,41,100,11.01,overcast clouds
1465,Huilong,CN,31.8111,121.655,63.93,89,93,5.46,overcast clouds
1466,Wladyslawowo,PL,54.7909,18.4009,63.93,60,100,14.94,moderate rain
1467,Cam Ranh,VN,11.9214,109.1591,78.76,89,20,1.14,few clouds
1468,Tanabe,JP,33.7333,135.3667,65.93,77,100,4.23,overcast clouds
1469,Siva,EG,29.2041,25.5195,76.26,25,100,4.99,overcast clouds
1470,Progreso,MX,21.2833,-89.6667,95.11,73,0,20.74,clear sky
1471,Dalbandin,PK,28.8947,64.4101,84.06,16,0,5.39,clear sky
1472,Dulce Grande,MX,23.0,-102.1667,71.49,41,68,17.54,broken clouds
1473,Verkhoturye,RU,58.8627,60.8054,52.47,68,100,5.79,overcast clouds
1474,Illapel,CL,-31.6308,-71.1653,69.03,53,100,3.09,overcast clouds
1475,Caledon,ZA,-34.23,19.4265,61.07,77,72,8.3,broken clouds
1476,Balfour,ZA,-26.6633,28.5902,49.42,51,32,2.37,scattered clouds
1477,Ngunguru,NZ,-35.6167,174.5,57.83,63,0,11.92,clear sky
1478,Pasighat,IN,28.0667,95.3333,71.53,97,96,1.86,overcast clouds
1479,Rio Grande,BR,-32.035,-52.0986,64.51,89,100,2.28,overcast clouds
1480,Wilmington,US,34.2257,-77.9447,72.86,54,100,16.11,overcast clouds
1481,Nanakuli,US,21.3906,-158.1547,82.35,53,20,10.36,light rain
1482,Abilene,US,32.4487,-99.7331,97.88,37,40,18.41,scattered clouds
1483,Sawtell,AU,-30.3833,153.1,69.82,64,75,12.66,light rain
1484,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,64.92,75,14,3.96,few clouds
1485,Wad Rawah,SD,15.1603,33.1397,93.58,9,2,15.35,clear sky
1486,Micheweni,TZ,-4.9667,39.8333,78.51,86,11,13.0,light rain
1487,Brusque,BR,-27.0981,-48.9175,71.37,98,66,1.52,broken clouds
1488,Bandrele,YT,-12.9067,45.1914,80.35,74,20,13.8,few clouds
1489,Willmar,US,45.1219,-95.0433,76.95,27,0,6.91,clear sky
1490,Gravdal,NO,68.1214,13.5031,44.49,87,75,5.75,broken clouds
1491,Serdobsk,RU,52.4586,44.2169,37.89,91,100,12.19,overcast clouds
1492,Tieling,CN,42.2931,123.8414,47.66,72,100,6.33,overcast clouds
1493,Guiyang,CN,26.5833,106.7167,61.29,94,100,4.47,overcast clouds
1494,Kurumkan,RU,54.3,110.3,30.67,65,62,1.41,broken clouds
1495,San Angelo,US,31.4638,-100.437,97.02,37,0,8.99,clear sky
1496,Bonfim,BR,3.0833,-59.95,89.55,64,72,5.28,broken clouds
1497,Puri,IN,19.8,85.85,82.92,80,98,11.63,overcast clouds
1498,Muana,BR,-1.5283,-49.2167,73.08,97,100,3.27,overcast clouds
1499,Ugep,NG,5.8086,8.0812,76.55,86,99,4.63,overcast clouds
1500,Nargana,PA,9.4428,-78.5906,82.96,78,100,8.52,overcast clouds
1501,Simpang,ID,-1.2667,104.0833,72.77,97,100,6.24,moderate rain
1502,Bayan,CN,46.0833,127.4,50.7,80,100,12.97,overcast clouds
1503,Kaili,ID,-3.4626,120.2147,67.93,97,100,1.74,overcast clouds
1504,Springdale,US,36.1867,-94.1288,87.51,72,75,17.27,broken clouds
1505,Tsogni,GA,-2.7942,10.0988,77.38,93,98,3.71,overcast clouds
1506,Nybro,SE,56.7446,15.9071,54.25,94,100,12.06,overcast clouds
1507,Churapcha,RU,62.0025,132.4325,25.43,76,98,8.46,overcast clouds
1508,Pionerskiy,RU,54.9508,20.2275,55.24,43,100,16.13,overcast clouds
1509,Yichang,CN,30.7144,111.2847,60.89,91,100,1.41,overcast clouds
1510,Kushiro,JP,42.975,144.3747,48.69,67,0,4.0,clear sky
1511,Makarov,RU,48.6333,142.8,43.54,74,15,3.13,few clouds
1512,Goumeron,GR,37.7667,21.6167,54.84,64,8,3.4,clear sky
1513,Zhanaozen,KZ,43.3,52.8,54.86,67,58,7.05,broken clouds
1514,Sujiatun,CN,41.6592,123.3392,48.38,93,75,6.71,broken clouds
1515,Oistins,BB,13.0667,-59.5333,82.49,74,20,14.97,few clouds
1516,Udachnyy,RU,66.4167,112.4,30.97,94,94,11.68,overcast clouds
1517,West Wendover,US,40.7391,-114.0733,54.61,19,0,6.91,clear sky
1518,Issenye,TZ,-2.0,34.3333,63.73,94,38,2.75,scattered clouds
1519,Sortland,NO,68.6949,15.4162,42.76,94,100,2.75,overcast clouds
1520,Rome,US,34.257,-85.1647,85.26,36,0,3.44,clear sky
1521,Vicuna,CL,-30.0319,-70.7081,51.53,37,46,2.51,scattered clouds
1522,Luwuk,ID,-0.9516,122.7875,77.81,87,100,1.92,light rain
1523,Kem,RU,64.9555,34.5793,44.62,79,99,12.19,overcast clouds
1524,Sri Aman,MY,1.2376,111.4621,78.85,94,95,0.0,overcast clouds
1525,Jizan,SA,17.3333,42.6667,86.94,62,2,3.69,clear sky
1526,Abu Kamal,SY,34.4506,40.9171,72.61,28,0,6.35,clear sky
1527,Auki,SB,-8.7676,160.7034,82.99,75,100,4.85,overcast clouds
1528,Yamada,JP,39.4667,141.95,58.48,46,65,6.71,broken clouds
1529,Harer,ET,9.3094,42.1258,62.31,41,5,2.62,clear sky
1530,Macomer,IT,40.262,8.7699,56.53,81,1,3.44,clear sky
1531,Koshigaya,JP,35.8833,139.7833,61.05,61,100,4.36,overcast clouds
1532,Lingao,CN,19.9103,109.6859,77.67,88,97,2.64,overcast clouds
1533,Dukstas,LT,55.5333,26.3333,44.67,71,100,5.19,overcast clouds
1534,Lempaala,FI,61.3167,23.75,51.42,55,0,12.66,clear sky
1535,Ashqelon,IL,31.6693,34.5715,66.09,66,0,2.1,clear sky
1536,Peterhead,GB,57.5058,-1.7981,50.4,79,7,19.57,clear sky
1537,Morros,BR,-9.4467,-46.3003,76.98,58,70,3.27,broken clouds
1538,Pontianak,ID,-0.0333,109.3333,78.78,100,75,2.3,broken clouds
1539,Abha,SA,18.2164,42.5053,69.62,68,20,4.61,light rain
1540,Bintulu,MY,3.1667,113.0333,77.41,94,20,0.0,few clouds
1541,Colmenar Viejo,ES,40.6591,-3.7676,73.89,48,39,3.58,scattered clouds
1542,Natchitoches,US,31.7668,-93.1335,92.25,55,40,10.36,scattered clouds
1543,Telimele,GN,10.9167,-13.3333,80.33,69,100,7.38,overcast clouds
1544,Coruripe,BR,-10.1256,-36.1756,75.85,85,10,6.11,clear sky
1545,Novosergiyevka,RU,52.0934,53.6528,44.53,91,100,16.69,overcast clouds
1546,Gainesville,US,29.6516,-82.3248,83.07,32,0,12.66,clear sky
1547,Mattru,SL,7.6244,-11.8332,78.21,88,99,3.89,overcast clouds
1548,Urbano Santos,BR,-3.2078,-43.4036,73.02,97,85,3.2,heavy intensity rain
1549,Stettler,CA,52.3168,-112.7186,47.7,70,99,13.8,overcast clouds
1550,Yaroslavl,RU,57.6299,39.8737,48.0,43,0,6.71,clear sky
1551,Berezovyy,RU,51.6667,135.7,55.27,65,80,3.24,broken clouds
1552,Khani,GE,41.9563,42.9566,42.37,94,76,2.77,broken clouds
1553,Doka,SD,13.5167,35.7667,95.36,12,68,13.09,broken clouds
1554,Hays,US,30.0502,-98.0336,92.66,58,90,20.07,overcast clouds
1555,Cessnock,AU,-32.8333,151.35,68.14,86,100,4.34,overcast clouds
1556,Kuteynykove,UA,47.8123,38.2882,40.69,69,52,5.55,broken clouds
1557,Bac,RS,45.3919,19.2367,53.6,87,83,4.38,broken clouds
1558,Simplicio Mendes,BR,-7.8539,-41.9103,82.0,48,99,8.05,overcast clouds
1559,Warmbad,NA,-28.45,18.7333,59.81,32,95,6.71,overcast clouds
1560,Pietarsaari,FI,63.65,22.6833,55.53,83,100,16.31,overcast clouds
1561,Ewa Beach,US,21.3156,-158.0072,82.35,53,40,17.27,light rain
1562,Fez,MA,34.0372,-4.9998,71.85,28,0,9.22,clear sky
1563,Harsin,IR,34.2721,47.5861,54.41,40,7,5.53,clear sky
1564,Storm Lake,US,42.6411,-95.2097,76.35,35,100,17.27,overcast clouds
1565,Ilek,RU,51.5271,53.3831,43.27,92,100,16.96,overcast clouds
1566,Semnan,IR,35.5729,53.3971,65.61,34,43,3.02,scattered clouds
1567,Erdenet,MN,49.0333,104.0833,27.3,61,89,3.53,overcast clouds
1568,Sydney,AU,-33.8679,151.2073,65.26,75,75,14.97,broken clouds
1569,Penhold,CA,52.1334,-113.8687,41.85,81,75,8.05,broken clouds
1570,Mananjary,MG,-21.2167,48.3333,68.07,71,0,3.94,clear sky
1571,Barreirinhas,BR,-2.7469,-42.8264,76.14,87,99,4.36,overcast clouds
1572,Kanniyakumari,IN,8.0833,77.5667,81.77,83,97,24.52,overcast clouds
1573,Qom,IR,34.6401,50.8764,67.41,30,20,4.94,few clouds
1574,Puyang,CN,29.4603,119.8861,64.15,97,100,3.44,overcast clouds
1575,Erzin,TR,36.9559,36.2,60.94,63,45,2.66,scattered clouds
1576,Azul,AR,-36.777,-59.8585,59.34,88,78,4.05,broken clouds
1577,Charlottesville,US,38.0293,-78.4767,76.01,35,0,8.05,clear sky
1578,Dickinson,US,29.4608,-95.0513,91.13,69,40,17.27,scattered clouds
1579,Lubao,PH,14.9167,120.55,80.31,80,59,1.68,broken clouds
1580,Gazimurskiy Zavod,RU,51.5461,118.3266,29.64,70,100,6.6,overcast clouds
1581,Atasu,KZ,48.6814,71.6433,53.15,83,18,5.95,few clouds
1582,Najran,SA,17.4924,44.1277,81.25,22,26,0.4,scattered clouds
1583,Springfield,US,37.2153,-93.2982,87.28,72,100,12.66,overcast clouds
1584,Alekseyevsk,RU,57.8406,108.3492,31.44,78,62,1.57,broken clouds
1585,Rosario Do Sul,BR,-30.2583,-54.9142,58.84,90,96,5.7,overcast clouds
1586,Beira,MZ,-19.8436,34.8389,69.89,94,0,4.61,clear sky
1587,Kattivakkam,IN,13.2167,80.3167,86.09,64,100,11.86,overcast clouds
1588,Vryburg,ZA,-26.9566,24.7284,57.45,39,69,6.64,broken clouds
1589,Pathein,MM,16.7833,94.7333,77.43,89,96,2.62,overcast clouds
1590,Corinto,GR,37.9407,22.9573,60.42,47,1,1.88,clear sky
1591,Raahe,FI,64.6833,24.4833,55.49,73,100,11.88,overcast clouds
1592,Watsa,CD,3.0372,29.5355,65.62,84,64,2.28,broken clouds
1593,Tikapur,NP,28.5,81.1333,80.74,50,7,5.86,clear sky
1594,Dalvik,IS,65.9702,-18.5286,35.53,93,100,11.21,overcast clouds
1595,New Ross,IE,52.3967,-6.9367,54.18,1,100,15.82,overcast clouds
1596,Jingcheng,CN,32.0142,120.2625,64.99,91,99,5.57,overcast clouds
1597,Iraan,US,30.914,-101.8979,88.25,50,92,23.09,overcast clouds
1598,Manono,CD,-7.3,27.4167,68.2,65,40,2.21,scattered clouds
1599,Las Navas,PH,12.3392,125.0313,75.29,97,99,2.26,overcast clouds
1600,Teknaf,BD,20.8624,92.3058,76.69,91,100,5.64,overcast clouds
1601,Brooks,CA,50.5834,-111.8851,55.38,35,76,2.3,light rain
1602,Fethiye,TR,36.6217,29.1164,58.87,67,0,2.06,clear sky
1603,San Francisco,US,37.7749,-122.4194,64.81,57,20,19.57,few clouds
1604,Mompos,CO,9.2419,-74.4267,81.19,84,100,2.66,overcast clouds
1605,Minab,IR,27.1467,57.0801,78.51,67,0,1.16,clear sky
1606,Pedernales,DO,18.0384,-71.744,84.2,61,30,7.85,scattered clouds
1607,Majene,ID,-3.5403,118.9707,78.03,89,100,4.54,moderate rain
1608,Telhara,IN,21.0269,76.8389,91.81,22,71,8.12,broken clouds
1609,Segezha,RU,63.7415,34.3222,40.12,81,77,9.46,broken clouds
1610,Marsala,IT,37.7966,12.4352,61.93,82,40,3.44,scattered clouds
1611,New Ulm,US,44.3125,-94.4605,77.5,22,0,9.22,clear sky
1612,Bijar,IR,35.8668,47.6051,44.17,65,20,1.68,few clouds
1613,Rudbar,AF,30.15,62.6,78.46,25,0,12.44,clear sky
1614,Naryan-Mar,RU,67.6713,53.087,36.61,81,99,16.4,overcast clouds
1615,Guantanamo,CU,20.1444,-75.2092,83.77,77,61,4.27,broken clouds
1616,Carmo Do Paranaiba,BR,-19.0008,-46.3161,66.76,65,24,1.99,few clouds
1617,Kaiyuan,CN,23.6977,103.3037,65.62,89,29,4.74,scattered clouds
1618,Greystones,IE,53.1408,-6.0631,54.28,81,98,15.1,overcast clouds
1619,Dovolnoye,RU,54.4958,79.6671,43.93,46,89,11.01,overcast clouds
1620,Itaituba,BR,-4.2761,-55.9836,84.36,74,40,3.44,scattered clouds
1621,Mayo,US,38.8876,-76.5119,74.71,34,0,9.22,clear sky
1622,Chute-Aux-Outardes,CA,49.1168,-68.399,51.78,62,0,9.22,clear sky
1623,Monrovia,LR,6.3005,-10.7969,81.0,83,84,8.08,broken clouds
1624,Forestville,US,38.8451,-76.875,74.26,32,0,16.11,clear sky
1625,Slagelse,DK,55.4028,11.3546,55.44,68,98,12.17,overcast clouds
1626,Pimenta Bueno,BR,-11.6725,-61.1936,79.18,77,92,1.52,overcast clouds
1627,Mopipi,BW,-21.1833,24.8833,61.77,17,0,4.29,clear sky
1628,Koyelga,RU,54.6522,60.9049,49.01,92,100,6.8,overcast clouds
1629,Kiama,AU,-34.6833,150.8667,68.0,92,100,1.01,light rain
1630,Kununurra,AU,-15.7667,128.7333,60.78,82,40,0.0,scattered clouds
1631,Osoyoos,CA,49.0331,-119.4524,59.76,31,100,5.75,overcast clouds
1632,Aksarka,RU,66.5606,67.7975,26.28,99,90,9.08,overcast clouds
1633,Kenora,CA,49.8167,-94.4337,67.17,27,20,23.02,few clouds
1634,Daru,PG,-9.0763,143.2092,79.36,90,99,5.82,overcast clouds
1635,Dharmavaram,IN,14.4333,77.7167,80.55,63,100,16.08,moderate rain
1636,Marshfield,US,44.6689,-90.1718,81.48,69,75,3.44,haze
1637,Chiriguana,CO,9.3624,-73.6031,81.37,85,100,1.1,overcast clouds
1638,Kargasok,RU,59.0556,80.8572,43.48,57,8,6.67,clear sky
1639,Siniscola,IT,40.5719,9.6922,60.35,79,0,5.44,clear sky
1640,Ifanadiana,MG,-21.3,47.6333,62.08,71,0,4.74,clear sky
1641,Tucupita,VE,9.0622,-62.051,82.4,59,6,7.52,clear sky
1642,San Carlos,VE,9.6612,-68.5827,79.27,85,99,3.2,overcast clouds
1643,Flagstaff,US,35.1981,-111.6513,69.46,21,0,29.93,clear sky
1644,Pombas,CV,17.1503,-25.0201,71.38,80,49,11.77,scattered clouds
1645,Manoel Urbano,BR,-8.8389,-69.2597,76.08,96,100,1.34,overcast clouds
1646,Rio Claro,BR,-22.4114,-47.5614,67.96,68,56,3.06,broken clouds
1647,Gloversville,US,43.0528,-74.3438,72.91,44,0,6.91,clear sky
1648,Cervo,ES,43.6702,-7.4101,53.96,81,17,2.98,few clouds
1649,Camiri,BO,-20.05,-63.5167,71.38,60,100,0.0,overcast clouds
1650,Scarborough,GB,54.2797,-0.4044,54.93,63,76,5.99,broken clouds
1651,Kumbo,CM,6.2,10.6667,61.12,91,74,2.8,broken clouds
1652,Yingcheng,CN,30.95,113.55,58.98,84,70,5.84,broken clouds
1653,Seynod,FR,45.8855,6.0883,60.49,72,0,5.75,clear sky
1654,Muyezerskiy,RU,63.9333,31.65,43.66,80,87,10.51,overcast clouds
1655,Paita,PE,-5.0892,-81.1144,69.33,75,78,15.88,broken clouds
1656,Shorapur,IN,16.5167,76.75,84.51,56,100,14.81,moderate rain
1657,Catamarca,AR,-28.4696,-65.7852,66.07,58,1,2.3,clear sky
1658,Uribia,CO,11.7139,-72.266,85.96,65,100,12.26,overcast clouds
1659,Sharan,RU,54.8167,54.0,49.53,94,97,9.22,overcast clouds
1660,Svobodnyy,RU,51.4,128.1333,48.24,41,100,10.07,overcast clouds
1661,Qena,EG,26.1615,32.7183,80.15,18,0,6.76,clear sky
1662,Shelburne,CA,44.0787,-80.2041,74.19,55,100,11.05,overcast clouds
1663,Ryotsu,JP,38.0833,138.4333,59.86,66,44,4.59,scattered clouds
1664,Boden,SE,65.8252,21.6886,37.4,94,100,6.49,light rain
1665,Rabo De Peixe,PT,37.8,-25.5833,66.27,71,20,10.36,few clouds
1666,La Paz,BO,-16.5,-68.15,60.78,23,40,11.5,scattered clouds
1667,Tocopilla,CL,-22.092,-70.1979,65.93,69,10,1.39,clear sky
1668,Dzaoudzi,YT,-12.7887,45.2699,80.49,74,20,13.8,few clouds
1669,Smithers,CA,54.7804,-127.1743,52.12,32,100,13.8,overcast clouds
1670,Crimmitschau,DE,50.8167,12.3833,63.66,73,100,9.31,light rain
1671,Mkushi,ZM,-13.6202,29.3939,60.33,65,1,4.21,clear sky
1672,Tolmachevo,RU,54.9824,82.7363,39.18,45,0,4.47,clear sky
1673,Maymyo,MM,22.0333,96.4667,66.88,93,97,0.34,overcast clouds
1674,Tokmak,UA,47.2514,35.7058,45.18,63,70,6.22,broken clouds
1675,Erzurum,TR,40.0,41.5,40.68,80,19,2.62,few clouds
1676,Iwanai,JP,42.9744,140.5089,60.3,40,20,4.5,few clouds
1677,Betioky,MG,-23.7167,44.3833,62.19,92,0,2.3,clear sky
1678,Torrevieja,ES,37.9787,-0.6822,67.33,65,9,3.83,clear sky
1679,Papara,BR,-3.9839,-38.7273,79.2,84,91,1.95,overcast clouds
1680,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,78.76,93,39,2.48,scattered clouds
1681,Karlskoga,SE,59.3267,14.5239,51.12,94,100,13.51,light rain
1682,Avigliano,IT,40.7329,15.72,47.66,89,20,3.31,few clouds
